id;name;geoid;geoname;value;datetime
10205;Generación medida solar Sevilla;27;Sevilla;12253.754;2023-09-06T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;8711.552;2023-09-07T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;13475.434;2023-09-08T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;10832.496;2023-09-09T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;13350.224;2023-09-10T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;14025.046;2023-09-11T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;14855.74;2023-09-12T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15645.563;2023-09-13T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;13528.492;2023-09-14T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;10784.872;2023-09-15T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;6035.243;2023-09-16T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;7063.268;2023-09-17T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;9516.541;2023-09-18T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15481.46;2023-09-19T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;14818.548;2023-09-20T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;7378.019;2023-09-21T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;10661.013;2023-09-22T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15937.097;2023-09-23T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15497.824;2023-09-24T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15881.921;2023-09-25T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15574.358;2023-09-26T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15113.706;2023-09-27T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15178.647;2023-09-28T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15263.844;2023-09-29T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15169.866;2023-09-30T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;15280.386;2023-10-01T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;14480.959;2023-10-02T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;13232.783;2023-10-03T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;12230.822;2023-10-04T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;13886.235;2023-10-05T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;11651.056;2023-10-06T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;9960.346;2023-10-07T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;13465.891;2023-10-08T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;13520.192;2023-10-09T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;13358.519;2023-10-10T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;13321.378;2023-10-11T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;13177.756;2023-10-12T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;7946.697;2023-10-13T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;7267.222;2023-10-14T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;6448.933;2023-10-15T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;5950.121;2023-10-16T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;4588.879;2023-10-17T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;6299.382;2023-10-18T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;1504.538;2023-10-19T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;8637.287;2023-10-20T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;10768.266;2023-10-21T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;1457.521;2023-10-22T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;3142.995;2023-10-23T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;8472.118;2023-10-24T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;6142.58;2023-10-25T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;2667.46;2023-10-26T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;7203.419;2023-10-27T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;7505.127;2023-10-28T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;4911.874;2023-10-29T00:00:00+02:00
10205;Generación medida solar Sevilla;27;Sevilla;7962.475;2023-10-30T00:00:00+01:00
10205;Generación medida solar Sevilla;27;Sevilla;1761.894;2023-10-31T00:00:00+01:00
10205;Generación medida solar Sevilla;27;Sevilla;5102.732;2023-11-01T00:00:00+01:00
10205;Generación medida solar Sevilla;27;Sevilla;3446.25;2023-11-02T00:00:00+01:00
